2025-09-09T00:52:13.138Z,Avancado_1S2,false
2025-09-09T00:52:13.144Z,Recuado_2S1,false
2025-09-09T00:52:13.151Z,Recuado_1S1,true
2025-09-09T00:52:13.157Z,V2_14,false
2025-09-09T00:52:13.163Z,V1_12,true
2025-09-09T00:52:13.171Z,Para,true
2025-09-09T00:52:13.177Z,V2_12,true
2025-09-09T00:52:13.184Z,Inicia,false
2025-09-09T00:52:13.190Z,Avancado_2S2,false
2025-09-09T00:52:13.198Z,V1_14,false
2025-09-09T00:52:13.339Z,Avancado_1S2,false
2025-09-09T00:52:13.346Z,Recuado_2S1,false
2025-09-09T00:52:13.353Z,Recuado_1S1,true
2025-09-09T00:52:13.358Z,V2_14,false
2025-09-09T00:52:13.364Z,V1_12,true
2025-09-09T00:52:13.372Z,Para,true
2025-09-09T00:52:13.377Z,V2_12,true
2025-09-09T00:52:13.384Z,Inicia,false
2025-09-09T00:52:13.391Z,Avancado_2S2,false
2025-09-09T00:52:13.398Z,V1_14,false
2025-09-09T00:52:13.541Z,Avancado_1S2,false
2025-09-09T00:52:13.546Z,Recuado_2S1,true
2025-09-09T00:52:13.554Z,Recuado_1S1,false
2025-09-09T00:52:13.560Z,V2_14,false
2025-09-09T00:52:13.566Z,V1_12,false
2025-09-09T00:52:13.573Z,Para,true
2025-09-09T00:52:13.581Z,V2_12,true
2025-09-09T00:52:13.586Z,Inicia,false
2025-09-09T00:52:13.593Z,Avancado_2S2,false
2025-09-09T00:52:13.601Z,V1_14,true
2025-09-09T00:52:13.760Z,Avancado_1S2,false
2025-09-09T00:52:13.766Z,Recuado_2S1,true
2025-09-09T00:52:13.774Z,Recuado_1S1,false
2025-09-09T00:52:13.780Z,V2_14,false
2025-09-09T00:52:13.785Z,V1_12,false
2025-09-09T00:52:13.794Z,Para,true
2025-09-09T00:52:13.800Z,V2_12,true
2025-09-09T00:52:13.805Z,Inicia,false
2025-09-09T00:52:13.813Z,Avancado_2S2,false
2025-09-09T00:52:13.820Z,V1_14,true
2025-09-09T00:52:13.970Z,Avancado_1S2,true
2025-09-09T00:52:13.976Z,Recuado_2S1,true
2025-09-09T00:52:13.983Z,Recuado_1S1,false
2025-09-09T00:52:13.988Z,V2_14,false
2025-09-09T00:52:13.995Z,V1_12,false
2025-09-09T00:52:14.003Z,Para,true
